timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature,humidity,current,motorVoltage,label
202635,0.0,0.0,0.0,0.0,0.0,0.0,52.0,20.0,2.9185,7.4279,0
202845,0.0,0.0,0.0,0.0,0.0,0.0,52.0,20.0,2.9067,7.4208,0
203056,0.0,0.0,0.0,0.0,0.0,0.0,52.0,20.0,2.7389,7.3948,0
203266,0.0,0.0,0.0,0.0,0.0,0.0,52.0,20.0,2.9564,7.4423,0
203500,0.0,0.0,0.0,0.0,-0.0076,-0.0076,52.0,20.0,2.4743,7.4256,0
203711,0.0,0.0,0.0,0.0,-0.0076,-0.0076,52.0,20.0,2.4992,7.4229,0
204059,0.0,0.0,0.0,0.0,-0.0076,-0.0076,52.0,20.0,2.2029,7.3842,0
204390,0.0,0.0,0.0,0.0,-0.0076,-0.0076,52.0,20.0,2.7667,7.3297,0
204765,0.0,0.0,0.0,0.0,-0.0076,-0.0076,52.0,20.0,2.9294,7.3821,0
204975,0.0,0.0,0.0,0.0,-0.0076,-0.0076,52.0,20.0,2.8211,7.4221,0
205204,0.0,0.0,0.0,0.0,-0.0076,-0.0076,52.0,20.0,2.4379,7.4193,0
205547,0.0,0.0,0.0,0.0,-0.0076,-0.0076,52.0,20.0,2.7145,7.3792,0
206550,-2.0,-1.3357,1.9999,-12.8473,27.8244,10.229,52.0,20.0,2.8358,7.3844,0
206761,1.9999,0.0166,-1.4722,-11.2137,18.7405,-4.2061,52.0,20.0,2.5605,7.3894,0
206973,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,52.0,20.0,2.8158,7.3817,0
207185,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,52.0,20.0,2.5462,7.3884,0
207394,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,52.0,20.0,2.7304,7.439,0
207831,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,52.0,20.0,2.6503,7.3987,0
208848,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,52.0,20.0,2.6858,7.3466,0
209066,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,52.0,20.0,2.6386,7.4083,0
209281,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,52.0,20.0,2.4369,7.3875,0
209491,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,52.0,20.0,2.8467,7.3739,0
209701,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.8572,7.4224,0
209977,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.8923,7.4003,0
210200,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.8072,7.4023,0
210410,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.9729,7.4147,0
210621,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.6339,7.3515,0
210831,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.7076,7.3945,0
211042,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.8467,7.3757,0
211252,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.9169,7.427,0
211463,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.6929,7.3902,0
211673,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.6124,7.3974,0
211885,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.7559,7.4197,0
212119,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.8816,7.3944,0
212332,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.7294,7.3827,0
212543,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.6628,7.3944,0
212754,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.9011,7.3938,0
212964,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.3012,7.3758,0
213177,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.9462,7.3931,0
213388,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.7241,7.3795,0
213598,-2.0,-0.9185,1.4019,0.3053,3.9313,1.6336,53.0,20.0,2.862,7.3906,0
213808,1.9999,-0.092,-2.0,-5.6412,27.1603,-3.0916,53.0,20.0,2.6547,7.3804,0
215032,1.1843,-2.0,1.9999,-12.2061,34.4962,-5.2901,53.0,20.0,2.5347,7.3733,0
215243,-2.0,-0.8599,1.6155,5.5573,-2.5267,-0.5573,53.0,20.0,2.9161,7.3773,0
215455,1.9999,-1.4043,1.8083,3.8931,-37.916,0.458,53.0,20.0,2.7338,7.3565,0
215666,-2.0,0.2002,-1.9827,6.2748,1.8397,4.8244,53.0,20.0,2.6908,7.3749,0
215878,1.9999,-1.5867,1.3701,11.8855,-22.916,1.9237,53.0,20.0,2.9963,7.3567,0
216089,-2.0,0.0142,-0.1919,7.6183,-10.9771,4.7481,53.0,20.0,3.0229,7.3672,0
216301,-2.0,-0.9771,1.9999,0.7099,17.6412,12.0076,53.0,20.0,3.0833,7.3786,0
216512,1.9999,-0.5071,-1.1829,-15.7328,9.374,5.542,53.0,20.0,2.9007,7.3611,0
